"","id","pop"
"3076","NA19669","MXL"
"3077","NA19670","MXL"
"3078","NA19671","MXL"
"3079","NA19672","MXL"
"3080","NA19674","MXL"
"3081","NA19675","MXL"
"3082","NA19676","MXL"
"3083","NA19677","MXL"
"3084","NA19678","MXL"
"3085","NA19679","MXL"
"3086","NA19680","MXL"
"3087","NA19681","MXL"
"3088","NA19682","MXL"
"3089","NA19683","MXL"
"3090","NA19684","MXL"
"3091","NA19685","MXL"
"3092","NA19686","MXL"
"3093","NA19700","ASW"
"3094","NA19701","ASW"
"3095","NA19702","ASW"
"3096","NA19703","ASW"
"3097","NA19704","ASW"
"3098","NA19705","ASW"
"3099","NA19707","ASW"
"3100","NA19708","ASW"
"3101","NA19711","ASW"
"3102","NA19712","ASW"
"3103","NA19713","ASW"
"3104","NA19714","ASW"
"3105","NA19716","MXL"
"3106","NA19717","MXL"
"3107","NA19718","MXL"
"3108","NA19719","MXL"
"3109","NA19720","MXL"
"3110","NA19721","MXL"
"3111","NA19722","MXL"
"3112","NA19723","MXL"
"3113","NA19724","MXL"
"3114","NA19725","MXL"
"3115","NA19726","MXL"
"3116","NA19727","MXL"
"3117","NA19728","MXL"
"3118","NA19729","MXL"
"3119","NA19730","MXL"
"3120","NA19731","MXL"
"3121","NA19732","MXL"
"3122","NA19733","MXL"
"3123","NA19734","MXL"
"3124","NA19735","MXL"
"3125","NA19737","MXL"
"3126","NA19738","MXL"
"3127","NA19740","MXL"
"3128","NA19741","MXL"
"3129","NA19742","MXL"
"3130","NA19746","MXL"
"3131","NA19747","MXL"
"3132","NA19748","MXL"
"3133","NA19749","MXL"
"3134","NA19750","MXL"
"3135","NA19751","MXL"
"3136","NA19752","MXL"
"3137","NA19753","MXL"
"3138","NA19754","MXL"
"3139","NA19755","MXL"
"3140","NA19756","MXL"
"3141","NA19757","MXL"
"3142","NA19758","MXL"
"3143","NA19759","MXL"
"3144","NA19760","MXL"
"3145","NA19761","MXL"
"3146","NA19762","MXL"
"3147","NA19763","MXL"
"3148","NA19764","MXL"
"3149","NA19766","MXL"
"3150","NA19770","MXL"
"3151","NA19771","MXL"
"3152","NA19772","MXL"
"3153","NA19773","MXL"
"3154","NA19774","MXL"
"3155","NA19775","MXL"
"3156","NA19776","MXL"
"3157","NA19777","MXL"
"3158","NA19778","MXL"
"3159","NA19779","MXL"
"3160","NA19780","MXL"
"3161","NA19781","MXL"
"3162","NA19782","MXL"
"3163","NA19783","MXL"
"3164","NA19784","MXL"
"3165","NA19785","MXL"
"3166","NA19786","MXL"
"3167","NA19787","MXL"
"3168","NA19788","MXL"
"3169","NA19789","MXL"
"3170","NA19790","MXL"
"3171","NA19792","MXL"
"3172","NA19794","MXL"
"3173","NA19795","MXL"
"3174","NA19796","MXL"
"3175","NA19797","MXL"
"3176","NA19798","MXL"
"3177","NA19818","ASW"
"3178","NA19819","ASW"
"3179","NA19828","ASW"
"3180","NA19834","ASW"
"3181","NA19835","ASW"
"3182","NA19836","ASW"
"3183","NA19900","ASW"
"3184","NA19901","ASW"
"3185","NA19902","ASW"
"3186","NA19904","ASW"
"3187","NA19905","ASW"
"3188","NA19908","ASW"
"3189","NA19909","ASW"
"3190","NA19913","ASW"
"3191","NA19914","ASW"
"3192","NA19915","ASW"
"3193","NA19916","ASW"
"3194","NA19917","ASW"
"3195","NA19918","ASW"
"3196","NA19919","ASW"
"3197","NA19920","ASW"
"3198","NA19921","ASW"
"3199","NA19922","ASW"
"3200","NA19923","ASW"
"3201","NA19924","ASW"
"3202","NA19982","ASW"
"3203","NA19983","ASW"
"3204","NA19984","ASW"
"3205","NA19985","ASW"
"3206","NA20126","ASW"
"3207","NA20127","ASW"
"3208","NA20128","ASW"
"3209","NA20129","ASW"
"3210","NA20274","ASW"
"3211","NA20276","ASW"
"3212","NA20277","ASW"
"3213","NA20278","ASW"
"3214","NA20279","ASW"
"3215","NA20281","ASW"
"3216","NA20282","ASW"
"3217","NA20284","ASW"
"3218","NA20285","ASW"
"3219","NA20287","ASW"
"3220","NA20288","ASW"
"3221","NA20289","ASW"
"3222","NA20290","ASW"
"3223","NA20291","ASW"
"3224","NA20292","ASW"
"3225","NA20294","ASW"
"3226","NA20295","ASW"
"3227","NA20296","ASW"
"3228","NA20297","ASW"
"3229","NA20298","ASW"
"3230","NA20299","ASW"
"3231","NA20300","ASW"
"3232","NA20301","ASW"
"3233","NA20302","ASW"
"3234","NA20312","ASW"
"3235","NA20313","ASW"
"3236","NA20314","ASW"
"3237","NA20316","ASW"
"3238","NA20317","ASW"
"3239","NA20318","ASW"
"3240","NA20319","ASW"
"3241","NA20320","ASW"
"3242","NA20321","ASW"
"3243","NA20322","ASW"
"3244","NA20332","ASW"
"3245","NA20333","ASW"
"3246","NA20334","ASW"
"3247","NA20335","ASW"
"3248","NA20336","ASW"
"3249","NA20337","ASW"
"3250","NA20339","ASW"
"3251","NA20340","ASW"
"3252","NA20341","ASW"
"3253","NA20342","ASW"
"3254","NA20343","ASW"
"3255","NA20344","ASW"
"3256","NA20345","ASW"
"3257","NA20346","ASW"
"3258","NA20347","ASW"
"3259","NA20348","ASW"
"3260","NA20349","ASW"
"3261","NA20350","ASW"
"3262","NA20351","ASW"
"3263","NA20355","ASW"
"3264","NA20356","ASW"
"3265","NA20357","ASW"
"3266","NA20358","ASW"
"3267","NA20359","ASW"
"3268","NA20360","ASW"
"3269","NA20361","ASW"
"3270","NA20362","ASW"
"3271","NA20363","ASW"
"3272","NA20364","ASW"
"3273","NA20412","ASW"
"3274","NA20413","ASW"
"3275","NA20414","ASW"
"3276","NA20502","TSI"
"3277","NA20503","TSI"
"3278","NA20504","TSI"
"3279","NA20505","TSI"
"3280","NA20506","TSI"
"3281","NA20507","TSI"
"3282","NA20508","TSI"
"3283","NA20509","TSI"
"3284","NA20510","TSI"
"3285","NA20511","TSI"
"3286","NA20512","TSI"
"3287","NA20513","TSI"
"3288","NA20514","TSI"
"3289","NA20515","TSI"
"3290","NA20516","TSI"
"3291","NA20517","TSI"
"3292","NA20518","TSI"
"3293","NA20519","TSI"
"3294","NA20520","TSI"
"3295","NA20521","TSI"
"3296","NA20522","TSI"
"3297","NA20524","TSI"
"3298","NA20525","TSI"
"3299","NA20526","TSI"
"3300","NA20527","TSI"
"3301","NA20528","TSI"
"3302","NA20529","TSI"
"3303","NA20530","TSI"
"3304","NA20531","TSI"
"3305","NA20532","TSI"
"3306","NA20533","TSI"
"3307","NA20534","TSI"
"3308","NA20535","TSI"
"3309","NA20536","TSI"
"3310","NA20537","TSI"
"3311","NA20538","TSI"
"3312","NA20539","TSI"
"3313","NA20540","TSI"
"3314","NA20541","TSI"
"3315","NA20542","TSI"
"3316","NA20543","TSI"
"3317","NA20544","TSI"
"3318","NA20581","TSI"
"3319","NA20582","TSI"
"3320","NA20585","TSI"
"3321","NA20586","TSI"
"3322","NA20587","TSI"
"3323","NA20588","TSI"
"3324","NA20589","TSI"
"3325","NA20752","TSI"
"3326","NA20753","TSI"
"3327","NA20754","TSI"
"3328","NA20755","TSI"
"3329","NA20756","TSI"
"3330","NA20757","TSI"
"3331","NA20758","TSI"
"3332","NA20759","TSI"
"3333","NA20760","TSI"
"3334","NA20761","TSI"
"3335","NA20762","TSI"
"3336","NA20763","TSI"
"3337","NA20764","TSI"
"3338","NA20765","TSI"
"3339","NA20766","TSI"
"3340","NA20767","TSI"
"3341","NA20768","TSI"
"3342","NA20769","TSI"
"3343","NA20770","TSI"
"3344","NA20771","TSI"
"3345","NA20772","TSI"
"3346","NA20773","TSI"
"3347","NA20774","TSI"
"3348","NA20775","TSI"
"3349","NA20778","TSI"
"3350","NA20783","TSI"
"3351","NA20785","TSI"
"3352","NA20786","TSI"
"3353","NA20787","TSI"
"3354","NA20790","TSI"
"3355","NA20792","TSI"
"3356","NA20795","TSI"
"3357","NA20796","TSI"
"3358","NA20797","TSI"
"3359","NA20798","TSI"
"3360","NA20799","TSI"
"3361","NA20800","TSI"
"3362","NA20801","TSI"
"3363","NA20802","TSI"
"3364","NA20803","TSI"
"3365","NA20804","TSI"
"3366","NA20805","TSI"
"3367","NA20806","TSI"
"3368","NA20807","TSI"
"3369","NA20808","TSI"
"3370","NA20809","TSI"
"3371","NA20810","TSI"
"3372","NA20811","TSI"
"3373","NA20812","TSI"
"3374","NA20813","TSI"
"3375","NA20814","TSI"
"3376","NA20815","TSI"
"3377","NA20816","TSI"
"3378","NA20818","TSI"
"3379","NA20819","TSI"
"3380","NA20821","TSI"
"3381","NA20822","TSI"
"3382","NA20826","TSI"
"3383","NA20827","TSI"
"3384","NA20828","TSI"
"3385","NA20829","TSI"
"3386","NA20831","TSI"
"3387","NA20832","TSI"
"3388","NA20845","GIH"
"3389","NA20846","GIH"
"3390","NA20847","GIH"
"3391","NA20849","GIH"
"3392","NA20850","GIH"
"3393","NA20851","GIH"
"3394","NA20852","GIH"
"3395","NA20853","GIH"
"3396","NA20854","GIH"
"3397","NA20856","GIH"
"3398","NA20858","GIH"
"3399","NA20859","GIH"
"3400","NA20861","GIH"
"3401","NA20862","GIH"
"3402","NA20863","GIH"
"3403","NA20864","GIH"
"3404","NA20866","GIH"
"3405","NA20867","GIH"
"3406","NA20868","GIH"
"3407","NA20869","GIH"
"3408","NA20870","GIH"
"3409","NA20871","GIH"
"3410","NA20872","GIH"
"3411","NA20873","GIH"
"3412","NA20874","GIH"
"3413","NA20875","GIH"
"3414","NA20876","GIH"
"3415","NA20877","GIH"
"3416","NA20878","GIH"
"3417","NA20879","GIH"
"3418","NA20881","GIH"
"3419","NA20882","GIH"
"3420","NA20883","GIH"
"3421","NA20884","GIH"
"3422","NA20885","GIH"
"3423","NA20886","GIH"
"3424","NA20887","GIH"
"3425","NA20888","GIH"
"3426","NA20889","GIH"
"3427","NA20890","GIH"
"3428","NA20891","GIH"
"3429","NA20892","GIH"
"3430","NA20893","GIH"
"3431","NA20894","GIH"
"3432","NA20895","GIH"
"3433","NA20896","GIH"
"3434","NA20897","GIH"
"3435","NA20898","GIH"
"3436","NA20899","GIH"
"3437","NA20900","GIH"
"3438","NA20901","GIH"
"3439","NA20902","GIH"
"3440","NA20903","GIH"
"3441","NA20904","GIH"
"3442","NA20905","GIH"
"3443","NA20906","GIH"
"3444","NA20907","GIH"
"3445","NA20908","GIH"
"3446","NA20909","GIH"
"3447","NA20910","GIH"
"3448","NA20911","GIH"
"3449","NA21086","GIH"
"3450","NA21087","GIH"
"3451","NA21088","GIH"
"3452","NA21089","GIH"
"3453","NA21090","GIH"
"3454","NA21091","GIH"
"3455","NA21092","GIH"
"3456","NA21093","GIH"
"3457","NA21094","GIH"
"3458","NA21095","GIH"
"3459","NA21097","GIH"
"3460","NA21098","GIH"
"3461","NA21099","GIH"
"3462","NA21100","GIH"
"3463","NA21101","GIH"
"3464","NA21102","GIH"
"3465","NA21103","GIH"
"3466","NA21104","GIH"
"3467","NA21105","GIH"
"3468","NA21106","GIH"
"3469","NA21107","GIH"
"3470","NA21108","GIH"
"3471","NA21109","GIH"
"3472","NA21110","GIH"
"3473","NA21111","GIH"
"3474","NA21112","GIH"
"3475","NA21113","GIH"
"3476","NA21114","GIH"
"3477","NA21115","GIH"
"3478","NA21116","GIH"
"3479","NA21117","GIH"
"3480","NA21118","GIH"
"3481","NA21119","GIH"
"3482","NA21120","GIH"
"3483","NA21121","GIH"
"3484","NA21122","GIH"
"3485","NA21123","GIH"
"3486","NA21124","GIH"
"3487","NA21125","GIH"
"3488","NA21126","GIH"
"3489","NA21127","GIH"
"3490","NA21128","GIH"
"3491","NA21129","GIH"
"3492","NA21130","GIH"
"3493","NA21133","GIH"
"3494","NA21134","GIH"
"3495","NA21135","GIH"
"3496","NA21137","GIH"
"3497","NA21141","GIH"
"3498","NA21142","GIH"
"3499","NA21143","GIH"
"3500","NA21144","GIH"
"3501","SC_GMJOL5309890","GWJ"
"3502","SC_GMJOL5309898","GWJ"
"3503","SC_GMJOL5309906","GWJ"
"3504","SC_GMFUL5306338","GWF"
"3505","SC_GMFUL5306346","GWF"
"3506","SC_GMFUL5306354","GWF"
"3507","SC_GMJOL5309914","GWJ"
"3508","SC_GMJOL5309922","GWJ"
"3509","SC_GMJOL5309930","GWJ"
"3510","SC_GMJOL5309891","GWJ"
"3511","SC_GMJOL5309899","GWJ"
"3512","SC_GMJOL5309907","GWJ"
"3513","SC_GMFUL5306362","GWF"
"3514","SC_GMFUL5306370","GWF"
"3515","SC_GMFUL5306378","GWF"
"3516","SC_GMJOL5309939","GWJ"
"3517","SC_GMFUL5306410","GWF"
"3518","SC_GMFUL5306418","GWF"
"3519","SC_GMFUL5306426","GWF"
"3520","SC_GMFUL5306389","GWF"
"3521","SC_GMFUL5306397","GWF"
"3522","SC_GMFUL5306405","GWF"
"3523","SC_GMFUL5306413","GWF"
"3524","SC_GMFUL5306421","GWF"
"3525","SC_GMFUL5306429","GWF"
"3526","SC_GMFUL5309722","GWF"
"3527","SC_GMFUL5309730","GWF"
"3528","SC_GMFUL5309738","GWF"
"3529","SC_GMFUL5306366","GWF"
"3530","SC_GMFUL5306374","GWF"
"3531","SC_GMFUL5306382","GWF"
"3532","SC_GMFUL5306390","GWF"
"3533","SC_GMFUL5306398","GWF"
"3534","SC_GMFUL5306406","GWF"
"3535","SC_GMFUL5306343","GWF"
"3536","SC_GMFUL5306351","GWF"
"3537","SC_GMFUL5306359","GWF"
"3538","SC_GMFUL5306367","GWF"
"3539","SC_GMFUL5306375","GWF"
"3540","SC_GMFUL5306383","GWF"
"3541","SC_GMFUL5306391","GWF"
"3542","SC_GMFUL5306399","GWF"
"3543","SC_GMFUL5306407","GWF"
"3544","SC_GMFUL5306415","GWF"
"3545","SC_GMFUL5306423","GWF"
"3546","SC_GMFUL5306431","GWF"
"3547","SC_GMFUL5306344","GWF"
"3548","SC_GMFUL5306352","GWF"
"3549","SC_GMFUL5306360","GWF"
"3550","SC_GMFUL5309747","GWF"
"3551","SC_GMFUL5309755","GWF"
"3552","SC_GMFUL5309763","GWF"
"3553","SC_GMFUL5306339","GWF"
"3554","SC_GMFUL5306347","GWF"
"3555","SC_GMFUL5306355","GWF"
"3556","SC_GMFUL5309700","GWF"
"3557","SC_GMFUL5309708","GWF"
"3558","SC_GMFUL5309716","GWF"
"3559","SC_GMFUL5306363","GWF"
"3560","SC_GMFUL5306371","GWF"
"3561","SC_GMFUL5306379","GWF"
"3562","SC_GMFUL5309748","GWF"
"3563","SC_GMFUL5309756","GWF"
"3564","SC_GMFUL5309764","GWF"
"3565","SC_GMFUL5309701","GWF"
"3566","SC_GMFUL5309709","GWF"
"3567","SC_GMFUL5309717","GWF"
"3568","SC_GMFUL5306392","GWF"
"3569","SC_GMFUL5306400","GWF"
"3570","SC_GMFUL5306408","GWF"
"3571","SC_GMFUL5309725","GWF"
"3572","SC_GMFUL5309733","GWF"
"3573","SC_GMFUL5309741","GWF"
"3574","SC_GMFUL5306387","GWF"
"3575","SC_GMFUL5306395","GWF"
"3576","SC_GMFUL5306403","GWF"
"3577","SC_GMFUL5306416","GWF"
"3578","SC_GMFUL5306424","GWF"
"3579","SC_GMFUL5306432","GWF"
"3580","SC_GMFUL5306411","GWF"
"3581","SC_GMFUL5306419","GWF"
"3582","SC_GMFUL5306427","GWF"
"3583","SC_GMFUL5306345","GWF"
"3584","SC_GMFUL5306353","GWF"
"3585","SC_GMFUL5306361","GWF"
"3586","SC_GMFUL5306340","GWF"
"3587","SC_GMFUL5306348","GWF"
"3588","SC_GMFUL5306356","GWF"
"3589","SC_GMFUL5309773","GWF"
"3590","SC_GMFUL5309781","GWF"
"3591","SC_GMFUL5309789","GWF"
"3592","SC_GMFUL5309702","GWF"
"3593","SC_GMFUL5309710","GWF"
"3594","SC_GMFUL5309718","GWF"
"3595","SC_GMFUL5306369","GWF"
"3596","SC_GMFUL5306377","GWF"
"3597","SC_GMFUL5306385","GWF"
"3598","SC_GMFUL5306388","GWF"
"3599","SC_GMFUL5306396","GWF"
"3600","SC_GMFUL5306404","GWF"
"3601","SC_GMFUL5309703","GWF"
"3602","SC_GMFUL5309711","GWF"
"3603","SC_GMFUL5309719","GWF"
"3604","SC_GMFUL5306412","GWF"
"3605","SC_GMFUL5306420","GWF"
"3606","SC_GMFUL5306428","GWF"
"3607","SC_GMFUL5306341","GWF"
"3608","SC_GMFUL5306349","GWF"
"3609","SC_GMFUL5306357","GWF"
"3610","SC_GMJOL5309963","GWJ"
"3611","SC_GMJOL5309971","GWJ"
"3612","SC_GMJOL5309979","GWJ"
"3613","SC_GMFUL5309735","GWF"
"3614","SC_GMJOL5309940","GWJ"
"3615","SC_GMJOL5309948","GWJ"
"3616","SC_GMJOL5309956","GWJ"
"3617","SC_GMJOL5309964","GWJ"
"3618","SC_GMJOL5309972","GWJ"
"3619","SC_GMJOL5309980","GWJ"
"3620","SC_GMJOL5309917","GWJ"
"3621","SC_GMJOL5309925","GWJ"
"3622","SC_GMJOL5309933","GWJ"
"3623","SC_GMJOL5309941","GWJ"
"3624","SC_GMJOL5309949","GWJ"
"3625","SC_GMJOL5309957","GWJ"
"3626","SC_GMJOL5309965","GWJ"
"3627","SC_GMJOL5309973","GWJ"
"3628","SC_GMJOL5309981","GWJ"
"3629","SC_GMJOL5309918","GWJ"
"3630","SC_GMJOL5309926","GWJ"
"3631","SC_GMJOL5309934","GWJ"
"3632","SC_GMJOL5309942","GWJ"
"3633","SC_GMJOL5309950","GWJ"
"3634","SC_GMJOL5309958","GWJ"
"3635","SC_GMJOL5309966","GWJ"
"3636","SC_GMJOL5309974","GWJ"
"3637","SC_GMJOL5309982","GWJ"
"3638","SC_GMJOL5309895","GWJ"
"3639","SC_GMJOL5309903","GWJ"
"3640","SC_GMJOL5309911","GWJ"
"3641","SC_GMJOL5309919","GWJ"
"3642","SC_GMJOL5309927","GWJ"
"3643","SC_GMJOL5309935","GWJ"
"3644","SC_GMJOL5309943","GWJ"
"3645","SC_GMJOL5309951","GWJ"
"3646","SC_GMJOL5309959","GWJ"
"3647","SC_GMJOL5309967","GWJ"
"3648","SC_GMJOL5309975","GWJ"
"3649","SC_GMJOL5309983","GWJ"
"3650","SC_GMJOL5309896","GWJ"
"3651","SC_GMJOL5309904","GWJ"
"3652","SC_GMJOL5309912","GWJ"
"3653","SC_GMJOL5309920","GWJ"
"3654","SC_GMJOL5309928","GWJ"
"3655","SC_GMJOL5309936","GWJ"
"3656","SC_GMJOL5309944","GWJ"
"3657","SC_GMJOL5309952","GWJ"
"3658","SC_GMJOL5309960","GWJ"
"3659","SC_GMJOL5309968","GWJ"
"3660","SC_GMJOL5309976","GWJ"
"3661","SC_GMJOL5309984","GWJ"
"3662","SC_GMJOL5309897","GWJ"
"3663","SC_GMJOL5309905","GWJ"
"3664","SC_GMJOL5309913","GWJ"
"3665","SC_GMJOL5309921","GWJ"
"3666","SC_GMJOL5309929","GWJ"
"3667","SC_GMJOL5309937","GWJ"
"3668","SC_GMJOL5309945","GWJ"
"3669","SC_GMJOL5309953","GWJ"
"3670","SC_GMJOL5309961","GWJ"
"3671","SC_GMJOL5309969","GWJ"
"3672","SC_GMJOL5309977","GWJ"
"3673","SC_GMJOL5309985","GWJ"
"3674","SC_GMJOL5309819","GWJ"
"3675","SC_GMJOL5309827","GWJ"
"3676","SC_GMJOL5309835","GWJ"
"3677","SC_GMJOL5309843","GWJ"
"3678","SC_GMJOL5309851","GWJ"
"3679","SC_GMJOL5309859","GWJ"
"3680","SC_GMJOL5309867","GWJ"
"3681","SC_GMJOL5309875","GWJ"
"3682","SC_GMJOL5309883","GWJ"
"3683","SC_GMJOL5309796","GWJ"
"3684","SC_GMJOL5309804","GWJ"
"3685","SC_GMJOL5309812","GWJ"
"3686","SC_GMJOL5309820","GWJ"
"3687","SC_GMJOL5309828","GWJ"
"3688","SC_GMJOL5309836","GWJ"
"3689","SC_GMJOL5309844","GWJ"
"3690","SC_GMJOL5309852","GWJ"
"3691","SC_GMJOL5309860","GWJ"
"3692","SC_GMJOL5309868","GWJ"
"3693","SC_GMJOL5309876","GWJ"
"3694","SC_GMJOL5309884","GWJ"
"3695","SC_GMJOL5309797","GWJ"
"3696","SC_GMJOL5309805","GWJ"
"3697","SC_GMJOL5309813","GWJ"
"3698","SC_GMJOL5309821","GWJ"
"3699","SC_GMJOL5309829","GWJ"
"3700","SC_GMJOL5309837","GWJ"
"3701","SC_GMWOF5428762","GWW"
"3702","SC_GMWOF5428770","GWW"
"3703","SC_GMWOF5428778","GWW"
"3704","SC_GMWOF5428707","GWW"
"3705","SC_GMWOF5428715","GWW"
"3706","SC_GMWOF5428723","GWW"
"3707","SC_GMWOF5428731","GWW"
"3708","SC_GMWOF5428739","GWW"
"3709","SC_GMWOF5428747","GWW"
"3710","SC_GMWOF5428755","GWW"
"3711","SC_GMWOF5428763","GWW"
"3712","SC_GMWOF5428771","GWW"
"3713","SC_GMWOF5428708","GWW"
"3714","SC_GMWOF5428716","GWW"
"3715","SC_GMWOF5428724","GWW"
"3716","SC_GMWOF5428732","GWW"
"3717","SC_GMWOF5428740","GWW"
"3718","SC_GMWOF5428748","GWW"
"3719","SC_GMWOF5428728","GWW"
"3720","SC_GMWOF5428736","GWW"
"3721","SC_GMWOF5428744","GWW"
"3722","SC_GMWOF5428705","GWW"
"3723","SC_GMWOF5428713","GWW"
"3724","SC_GMWOF5428721","GWW"
"3725","SC_GMWOF5428729","GWW"
"3726","SC_GMWOF5428737","GWW"
"3727","SC_GMWOF5428745","GWW"
"3728","SC_GMWOF5428786","GWW"
"3729","SC_GMWOF5428794","GWW"
"3730","SC_GMWOF5428802","GWW"
"3731","SC_GMWOF5428810","GWW"
"3732","SC_GMWOF5428818","GWW"
"3733","SC_GMWOF5428826","GWW"
"3734","SC_GMWOF5428834","GWW"
"3735","SC_GMWOF5428842","GWW"
"3736","SC_GMWOF5428850","GWW"
"3737","SC_GMWOF5428858","GWW"
"3738","SC_GMWOF5428866","GWW"
"3739","SC_GMWOF5428874","GWW"
"3740","SC_GMWOF5428787","GWW"
"3741","SC_GMWOF5428795","GWW"
"3742","SC_GMWOF5428803","GWW"
"3743","SC_GMWOF5428811","GWW"
"3744","SC_GMWOF5428819","GWW"
"3745","SC_GMWOF5428827","GWW"
"3746","SC_GMWOF5428835","GWW"
"3747","SC_GMWOF5428843","GWW"
"3748","SC_GMWOF5428851","GWW"
"3749","SC_GMWOF5428859","GWW"
"3750","SC_GMWOF5428867","GWW"
"3751","SC_GMWOF5428875","GWW"
"3752","SC_GMWOF5428788","GWW"
"3753","SC_GMWOF5428796","GWW"
"3754","SC_GMWOF5428804","GWW"
"3755","SC_GMWOF5428812","GWW"
"3756","SC_GMWOF5428820","GWW"
"3757","SC_GMWOF5428828","GWW"
"3758","SC_GMWOF5428789","GWW"
"3759","SC_GMWOF5428797","GWW"
"3760","SC_GMWOF5428805","GWW"
"3761","SC_GMWOF5428813","GWW"
"3762","SC_GMWOF5428821","GWW"
"3763","SC_GMWOF5428829","GWW"
"3764","SC_GMWOF5428861","GWW"
"3765","SC_GMWOF5428869","GWW"
"3766","SC_GMWOF5428877","GWW"
"3767","SC_GMWOF5428790","GWW"
"3768","SC_GMWOF5428798","GWW"
"3769","SC_GMWOF5428806","GWW"
"3770","SC_GMWOF5428814","GWW"
"3771","SC_GMWOF5428822","GWW"
"3772","SC_GMWOF5428830","GWW"
"3773","SC_GMWOF5428838","GWW"
"3774","SC_GMWOF5428846","GWW"
"3775","SC_GMWOF5428854","GWW"
"3776","SC_GMWOF5428815","GWW"
"3777","SC_GMWOF5428823","GWW"
"3778","SC_GMWOF5428831","GWW"
"3779","SC_GMWOF5428839","GWW"
"3780","SC_GMWOF5428847","GWW"
"3781","SC_GMWOF5428855","GWW"
"3782","SC_GMWOF5428863","GWW"
"3783","SC_GMWOF5428871","GWW"
"3784","SC_GMWOF5428879","GWW"
"3785","SC_GMWOF5428792","GWW"
"3786","SC_GMWOF5428800","GWW"
"3787","SC_GMWOF5428808","GWW"
"3788","SC_GMWOF5428816","GWW"
"3789","SC_GMWOF5428824","GWW"
"3790","SC_GMWOF5428832","GWW"
"3791","SC_GMWOF5428817","GWW"
"3792","SC_GMWOF5428825","GWW"
"3793","SC_GMWOF5428833","GWW"
"3794","SC_GMWOF5428841","GWW"
"3795","SC_GMWOF5428849","GWW"
"3796","SC_GMWOF5428857","GWW"
"3797","SC_GMWOF5428865","GWW"
"3798","SC_GMWOF5428873","GWW"
"3799","SC_GMWOF5428882","GWW"
"3800","SC_GMWOF5428906","GWW"
"3801","SC_GMMAN5482162","GWD"
"3802","SC_GMMAN5482170","GWD"
"3803","SC_GMMAN5482178","GWD"
"3804","SC_GMMAN5482186","GWD"
"3805","SC_GMMAN5482194","GWD"
"3806","SC_GMMAN5482202","GWD"
"3807","SC_GMMAN5482234","GWD"
"3808","SC_GMMAN5482242","GWD"
"3809","SC_GMMAN5482250","GWD"
"3810","SC_GMMAN5482163","GWD"
"3811","SC_GMMAN5482171","GWD"
"3812","SC_GMMAN5482241","GWD"
"3813","SC_GMMAN5482187","GWD"
"3814","SC_GMMAN5482195","GWD"
"3815","SC_GMMAN5482203","GWD"
"3816","SC_GMMAN5482211","GWD"
"3817","SC_GMMAN5482219","GWD"
"3818","SC_GMMAN5482227","GWD"
"3819","SC_GMMAN5482235","GWD"
"3820","SC_GMMAN5482243","GWD"
"3821","SC_GMMAN5482251","GWD"
"3822","SC_GMMAN5482164","GWD"
"3823","SC_GMMAN5482172","GWD"
"3824","SC_GMMAN5482180","GWD"
"3825","SC_GMMAN5482212","GWD"
"3826","SC_GMMAN5482220","GWD"
"3827","SC_GMMAN5482228","GWD"
"3828","SC_GMMAN5482236","GWD"
"3829","SC_GMMAN5482244","GWD"
"3830","SC_GMMAN5482252","GWD"
"3831","SC_GMMAN5482165","GWD"
"3832","SC_GMMAN5482173","GWD"
"3833","SC_GMMAN5482181","GWD"
"3834","SC_GMMAN5482189","GWD"
"3835","SC_GMMAN5482197","GWD"
"3836","SC_GMMAN5482205","GWD"
"3837","SC_GMMAN5482213","GWD"
"3838","SC_GMMAN5482221","GWD"
"3839","SC_GMMAN5482229","GWD"
"3840","SC_GMMAN5482191","GWD"
"3841","SC_GMMAN5482199","GWD"
"3842","SC_GMMAN5482207","GWD"
"3843","SC_GMMAN5482215","GWD"
"3844","SC_GMMAN5482223","GWD"
"3845","SC_GMMAN5482231","GWD"
"3846","SC_GMMAN5482239","GWD"
"3847","SC_GMMAN5482247","GWD"
"3848","SC_GMMAN5482255","GWD"
"3849","SC_GMMAN5482168","GWD"
"3850","SC_GMMAN5482176","GWD"
"3851","SC_GMMAN5482184","GWD"
"3852","SC_GMMAN5482192","GWD"
"3853","SC_GMMAN5482200","GWD"
"3854","SC_GMMAN5482208","GWD"
"3855","SC_GMMAN5482216","GWD"
"3856","SC_GMMAN5482224","GWD"
"3857","SC_GMMAN5482232","GWD"
"3858","SC_GMMAN5482240","GWD"
"3859","SC_GMMAN5482248","GWD"
"3860","SC_GMMAN5482256","GWD"
"3861","SC_GMMAN5482169","GWD"
"3862","SC_GMMAN5482177","GWD"
"3863","SC_GMMAN5482185","GWD"
"3864","SC_GMMAN5482193","GWD"
"3865","SC_GMMAN5482201","GWD"
"3866","SC_GMMAN5482209","GWD"
"3867","SC_GMMAN5482217","GWD"
"3868","SC_GMMAN5482225","GWD"
"3869","SC_GMMAN5482233","GWD"
"3870","SC_GMMAN5482258","GWD"
"3871","SC_GMMAN5482266","GWD"
"3872","SC_GMMAN5482274","GWD"
"3873","SC_GMMAN5482282","GWD"
"3874","SC_GMMAN5482290","GWD"
"3875","SC_GMMAN5482298","GWD"
"3876","SC_GMMAN5482306","GWD"
"3877","SC_GMMAN5482314","GWD"
"3878","SC_GMMAN5482322","GWD"
